atDate,settleDate,susp,closing,bid,ask,low,high,vol,turn,VWAP,adjClose,adjBid,adjAsk,adjLow,adjHigh,adjVol,adjVWAP,totalRet
2002-04-03,2002-04-08,0,2.625,2.625,2.65,2.575,2.675,14902000,38816550,2.60478795,20.36403,20.36403,20.55798,19.97615,20.75192,1920924,20.20723,-0.01869
2002-04-02,2002-04-04,0,2.675,2.65,2.675,2.575,2.675,15958000,41282250,2.58693132,20.75192,20.55798,20.75192,19.97615,20.75192,2057046,20.06871,0
2002-03-28,2002-04-03,0,2.675,2.65,2.675,2.45,2.725,52072000,131142400,2.5184821,20.75192,20.55798,20.75192,19.00643,21.1398,6712276,19.5377,0
2002-03-27,2002-04-02,0,2.675,2.65,2.675,2.275,2.7,30586000,76683450,2.50714216,20.75192,20.55798,20.75192,17.64883,20.94586,3942650,19.44972,0.16304
2002-03-26,2002-03-28,0,2.3,2.275,2.325,2.075,2.525,7246000,16434850,2.26812724,17.84277,17.64883,18.03671,16.09728,19.58826,934037,17.59551,-0.08911
2002-03-25,2002-03-27,0,2.525,2.525,2.55,2.5,2.675,17902000,44861250,2.50593509,19.58826,19.58826,19.7822,19.39432,20.75192,2307635,19.44036,-0.01942
2002-03-22,2002-03-26,0,2.575,2.55,2.6,2.525,2.6,1226000,3128400,2.55171289,19.97615,19.7822,20.17009,19.58826,20.17009,158036,19.79549,0.0198
2002-03-21,2002-03-25,0,2.525,2.525,2.55,2.525,2.575,820000,2079500,2.53597561,19.58826,19.58826,19.7822,19.58826,19.97615,105701,19.67341,-0.01942
2002-03-20,2002-03-22,0,2.575,2.575,2.6,2.5,2.65,3358000,8589100,2.55780226,19.97615,19.97615,20.17009,19.39432,20.55798,432859,19.84273,-0.0283
2002-03-19,2002-03-21,0,2.65,2.65,2.7,2.5,2.775,2264000,6018500,2.65834806,20.55798,20.55798,20.94586,19.39432,21.52769,291838,20.62274,-0.03636
2002-03-18,2002-03-20,0,2.75,2.725,2.775,2.5,2.775,3384000,8762400,2.5893617,21.33375,21.1398,21.52769,19.39432,21.52769,436210,20.08756,0.07843
2002-03-15,2002-03-19,0,2.55,2.55,2.575,2.55,2.625,594000,1534800,2.58383838,19.7822,19.7822,19.97615,19.7822,20.36403,76569,20.04471,-0.02857
2002-03-14,2002-03-18,0,2.625,2.625,2.65,2.6,2.625,556000,1446850,2.6022482,20.36403,20.36403,20.55798,20.17009,20.36403,71670,20.18753,0
2002-03-13,2002-03-15,0,2.625,2.625,2.65,2.5,2.75,1626000,4222800,2.59704797,20.36403,20.36403,20.55798,19.39432,21.33375,209597,20.14719,-0.05405
2002-03-12,2002-03-14,0,2.775,2.75,2.775,2.775,2.85,1088000,3056600,2.809375,21.52769,21.33375,21.52769,21.52769,22.10952,140247,21.79436,-0.02632
2002-03-11,2002-03-13,0,2.85,2.8,2.85,2.7,2.925,1552000,4379100,2.82158505,22.10952,21.72163,22.10952,20.94586,22.69135,200059,21.88909,0.05556
2002-03-08,2002-03-12,0,2.7,2.6,2.7,2.6,2.75,228000,605750,2.65679825,20.94586,20.17009,20.94586,20.17009,21.33375,29390,20.61071,-0.01818
2002-03-07,2002-03-11,0,2.75,2.7,2.8,2.7,3.025,10982000,30738150,2.79895738,21.33375,20.94586,21.72163,20.94586,23.46712,1415621,21.71355,-0.0678
2002-03-06,2002-03-08,0,2.95,2.925,2.975,2.95,3.05,78000,233100,2.98846154,22.88529,22.69135,23.07924,22.88529,23.66107,10054,23.18367,-0.04065
2002-03-05,2002-03-07,0,3.075,3.05,3.075,3.05,3.1,80000,245250,3.065625,23.85501,23.66107,23.85501,23.66107,24.04895,10312,23.78228,-0.02381
2002-03-04,2002-03-06,0,3.15,3.1,3.15,3.15,3.225,132000,417300,3.16136364,24.43684,24.04895,24.43684,24.43684,25.01867,17015,24.52499,-0.03817
2002-03-01,2002-03-05,0,3.275,3.2,3.3,3.275,3.275,50000,163750,3.275,25.40656,24.82473,25.6005,25.40656,25.40656,6445,25.40655,-0.03676
2002-02-28,2002-03-04,0,3.4,3,3.4,3.175,3.4,96000,310950,3.2390625,26.37627,23.27318,26.37627,24.63078,26.37627,12375,25.12776,0.0625
2002-02-27,2002-03-01,0,3.2,3.05,3.2,3.15,3.325,92000,298650,3.24619565,24.82473,23.66107,24.82473,24.43684,25.79444,11859,25.1831,-0.0303
2002-02-26,2002-02-28,0,3.3,0,3.3,3.3,3.3,50000,165000,3.3,25.6005,0,25.6005,25.6005,25.6005,6445,25.6005,0
2002-02-25,2002-02-27,0,3.3,0,3.3,3.35,3.35,50000,167500,3.35,25.6005,0,25.6005,25.98838,25.98838,6445,25.98838,-0.01493
2002-02-22,2002-02-26,0,3.35,0,3.35,3.325,3.375,116000,389700,3.35948276,25.98838,0,25.98838,25.79444,26.18233,14953,26.06195,-0.01471
2002-02-21,2002-02-25,0,3.4,3.2,3.4,3.45,3.475,100000,346000,3.46,26.37627,24.82473,26.37627,26.76416,26.9581,12890,26.84173,-0.0073
2002-02-20,2002-02-22,0,3.425,3.25,3.425,3.425,3.425,30000,102750,3.425,26.57021,25.21261,26.57021,26.57021,26.57021,3867,26.57021,-0.00725
2002-02-19,2002-02-21,0,3.45,3.325,3.45,3.4,3.5,1420000,4867250,3.42764085,26.76416,25.79444,26.76416,26.37627,27.15204,183043,26.5907,-0.01429
2002-02-18,2002-02-20,0,3.5,3.375,3.5,3.475,3.5,60000,209250,3.4875,27.15204,26.18233,27.15204,26.9581,27.15204,7734,27.05507,0
2002-02-15,2002-02-19,0,3.5,3.4,3.5,3.5,3.525,100000,351000,3.51,27.15204,26.37627,27.15204,27.15204,27.34599,12890,27.22962,0.00719
2002-02-11,2002-02-18,0,3.475,3.475,3.525,3.475,3.525,6332000,22006200,3.47539482,26.9581,26.9581,27.34599,26.9581,27.34599,816218,26.96116,0.00725
2002-02-08,2002-02-18,0,3.45,3.35,3.45,3.475,3.475,80000,278000,3.475,26.76416,25.98838,26.76416,26.9581,26.9581,10312,26.9581,0
2002-02-07,2002-02-15,0,3.45,0,3.45,3.45,3.5,80000,278500,3.48125,26.76416,0,26.76416,26.76416,27.15204,10312,27.00659,-0.01429
2002-02-06,2002-02-08,0,3.5,0,3.5,3.5,3.525,90000,316000,3.51111111,27.15204,0,27.15204,27.15204,27.34599,11601,27.23824,0
2002-02-05,2002-02-07,0,3.5,3.45,3.5,3.5,3.525,50000,175500,3.51,27.15204,26.76416,27.15204,27.15204,27.34599,6445,27.22962,-0.01408
2002-02-04,2002-02-06,0,3.55,3.5,3.55,3.525,3.55,80000,283250,3.540625,27.53993,27.15204,27.53993,27.34599,27.53993,10312,27.4672,0
2002-02-01,2002-02-05,0,3.55,3.45,3.55,3.525,3.55,80000,283250,3.540625,27.53993,26.76416,27.53993,27.34599,27.53993,10312,27.4672,0.01429
2002-01-31,2002-02-04,0,3.5,3.45,3.5,3.475,3.5,108000,376500,3.48611111,27.15204,26.76416,27.15204,26.9581,27.15204,13922,27.0443,0.01449
2002-01-30,2002-02-01,0,3.45,3.425,3.575,3.45,3.525,124000,433550,3.49637097,26.76416,26.57021,27.73387,26.76416,27.34599,15984,27.12389,-0.02128
2002-01-29,2002-01-31,0,3.525,3.45,3.525,3.45,3.525,220000,764750,3.47613636,27.34599,26.76416,27.34599,26.76416,27.34599,28359,26.96692,0.02174
2002-01-28,2002-01-30,0,3.45,3.425,3.475,3.45,3.475,84000,290400,3.45714286,26.76416,26.57021,26.9581,26.76416,26.9581,10828,26.81957,0
2002-01-25,2002-01-29,0,3.45,3.4,3.45,3.425,3.45,70000,240500,3.43571429,26.76416,26.37627,26.76416,26.57021,26.76416,9023,26.65333,0.0073
2002-01-24,2002-01-28,0,3.425,3.4,3.45,3.4,3.425,54000,184850,3.42314815,26.57021,26.37627,26.76416,26.37627,26.57021,6961,26.55585,-0.00725
2002-01-23,2002-01-25,0,3.45,3.4,3.45,3.45,3.45,20000,69000,3.45,26.76416,26.37627,26.76416,26.76416,26.76416,2578,26.76416,0
2002-01-22,2002-01-24,0,3.45,3.425,3.45,3.45,3.45,72000,248400,3.45,26.76416,26.57021,26.76416,26.76416,26.76416,9281,26.76416,0
2002-01-21,2002-01-23,0,3.45,3.35,3.55,3.275,3.45,2040000,6918750,3.39154412,26.76416,25.98838,27.53993,25.40656,26.76416,262964,26.31067,0.06977
2002-01-18,2002-01-22,0,3.225,3.225,0,3.2,3.275,202000,655150,3.24331683,25.01867,25.01867,0,24.82473,25.40656,26039,25.16077,0.00781
2002-01-17,2002-01-21,0,3.2,0,3.2,0,0,0,0,0,24.82473,0,24.82473,0,0,0,0,0
2002-01-16,2002-01-18,0,3.2,0,3.2,0,0,0,0,0,24.82473,0,24.82473,0,0,0,0,-0.00775
2002-01-15,2002-01-17,0,3.225,0,3.225,3.225,3.225,50000,161250,3.225,25.01867,0,25.01867,25.01867,25.01867,6445,25.01867,-0.00769
2002-01-14,2002-01-16,0,3.25,0,3.25,3.25,3.25,14000,45500,3.25,25.21261,0,25.21261,25.21261,25.21261,1805,25.21261,-0.00763
2002-01-11,2002-01-15,0,3.275,3.2,3.275,3.275,3.275,50000,163750,3.275,25.40656,24.82473,25.40656,25.40656,25.40656,6445,25.40655,0.00769
2002-01-10,2002-01-14,0,3.25,3.25,3.275,3.25,3.275,108000,352250,3.26157407,25.21261,25.21261,25.40656,25.21261,25.40656,13922,25.3024,-0.01515
2002-01-09,2002-01-11,0,3.3,3.25,3.3,3.3,3.3,100000,330000,3.3,25.6005,25.21261,25.6005,25.6005,25.6005,12890,25.6005,-0.00752
2002-01-08,2002-01-10,0,3.325,3.3,3.325,3.325,3.325,60000,199500,3.325,25.79444,25.6005,25.79444,25.79444,25.79444,7734,25.79444,0
2002-01-07,2002-01-09,0,3.325,3.225,3.325,3.325,3.325,270000,897750,3.325,25.79444,25.01867,25.79444,25.79444,25.79444,34804,25.79444,0
2002-01-04,2002-01-08,0,3.325,3.25,3.325,3.325,3.35,200000,666000,3.33,25.79444,25.21261,25.79444,25.79444,25.98838,25781,25.83323,0
2002-01-03,2002-01-07,0,3.325,3.325,3.35,3.325,3.35,138000,462100,3.34855072,25.79444,25.79444,25.98838,25.79444,25.98838,17789,25.97714,0
2002-01-02,2002-01-04,0,3.325,3.225,3.325,3.325,3.325,52000,172900,3.325,25.79444,25.01867,25.79444,25.79444,25.79444,6703,25.79444,-0.00746
2001-12-31,2002-01-03,0,3.35,0,3.35,3.375,3.375,44000,148500,3.375,25.98838,0,25.98838,26.18233,26.18233,5672,26.18233,-0.02899
2001-12-28,2002-01-03,0,3.45,3.375,3.475,3.45,3.45,150000,517500,3.45,26.76416,26.18233,26.9581,26.76416,26.76416,19336,26.76416,-0.01146
2001-12-27,2002-01-02,0,3.55,3.35,3.55,3.5,3.55,266000,939150,3.5306391,27.07447,25.54914,27.07447,26.69314,27.07447,34878,26.92681,0
2001-12-24,2001-12-28,0,3.55,3.475,3.575,3.55,3.55,62000,220100,3.55,27.07447,26.50247,27.26513,27.07447,27.07447,8129,27.07447,0.01429
2001-12-21,2001-12-28,0,3.5,3.375,3.5,3.5,3.55,216000,764900,3.5412037,26.69314,25.73981,26.69314,26.69314,27.07447,28322,27.00738,-0.02778
2001-12-20,2001-12-27,0,3.6,3.575,3.6,3.55,3.625,630000,2257050,3.58261905,27.4558,27.26513,27.4558,27.07447,27.64646,82606,27.32324,0
2001-12-19,2001-12-21,0,3.6,3.55,3.6,3.6,3.65,240000,867000,3.6125,27.4558,27.07447,27.4558,27.4558,27.83713,31469,27.55113,0.00699
2001-12-18,2001-12-20,0,3.575,3.55,3.575,3.575,3.6,280000,1007000,3.59642857,27.26513,27.07447,27.26513,27.26513,27.4558,36714,27.42856,0
2001-12-17,2001-12-19,0,3.575,3.5,3.6,3.55,3.575,340000,1213500,3.56911765,27.26513,26.69314,27.4558,27.07447,27.26513,44581,27.22027,0
2001-12-14,2001-12-18,0,3.575,3.5,3.6,3.575,3.6,130000,465500,3.58076923,27.26513,26.69314,27.4558,27.26513,27.4558,17046,27.30913,-0.01379
2001-12-13,2001-12-17,0,3.625,3.6,3.65,3.625,3.65,180000,654500,3.63611111,27.64646,27.4558,27.83713,27.64646,27.83713,23602,27.7312,-0.02685
2001-12-12,2001-12-14,0,3.725,3.6,3.725,3.675,3.725,308000,1141900,3.70746753,28.40912,27.4558,28.40912,28.02779,28.40912,40385,28.27541,0.02055
2001-12-11,2001-12-13,0,3.65,3.625,3.65,3.65,3.675,350000,1284000,3.66857143,27.83713,27.64646,27.83713,27.83713,28.02779,45892,27.97876,-0.02013
2001-12-10,2001-12-12,0,3.725,3.6,3.725,3.7,3.75,204000,756150,3.70661765,28.40912,27.4558,28.40912,28.21846,28.59979,26748,28.26893,-0.00667
2001-12-07,2001-12-11,0,3.75,3.675,3.75,3.725,3.775,510000,1916250,3.75735294,28.59979,28.02779,28.59979,28.40912,28.79045,66871,28.65587,-0.01316
2001-12-06,2001-12-10,0,3.8,3.7,3.825,3.8,3.825,260000,989500,3.80576923,28.98112,28.21846,29.17178,28.98112,29.17178,34091,29.02512,0.00662
2001-12-05,2001-12-07,0,3.775,3.7,3.775,3.75,3.8,260000,980250,3.77019231,28.79045,28.21846,28.79045,28.59979,28.98112,34091,28.75379,0.01342
2001-12-04,2001-12-06,0,3.725,3.7,3.75,3.725,3.8,370000,1390250,3.75743243,28.40912,28.21846,28.59979,28.40912,28.98112,48514,28.65647,-0.02614
2001-12-03,2001-12-05,0,3.825,3.7,3.825,3.825,3.9,522000,2011150,3.85277778,29.17178,28.21846,29.17178,29.17178,29.74378,68445,29.38363,-0.01923
2001-11-30,2001-12-04,0,3.9,0,3.9,3.9,3.925,100000,390950,3.9095,29.74378,0,29.74378,29.74378,29.93444,13112,29.81623,0
2001-11-29,2001-12-03,0,3.9,3.9,0,3.475,3.9,540000,1939500,3.59166667,29.74378,29.74378,0,26.50247,29.74378,70805,27.39224,0.08333
2001-11-28,2001-11-30,0,3.6,3.5,3.6,3.575,3.65,242000,874950,3.61549587,27.4558,26.69314,27.4558,27.26513,27.83713,31731,27.57398,-0.02041
2001-11-27,2001-11-29,0,3.675,3.5,3.675,3.7,3.775,1270000,4708750,3.70767717,28.02779,26.69314,28.02779,28.21846,28.79045,166522,28.27701,-0.02649
2001-11-26,2001-11-28,0,3.775,3.625,3.8,3.6,3.825,750000,2833500,3.778,28.79045,27.64646,28.98112,27.4558,29.17178,98340,28.81333,0
2001-11-23,2001-11-27,0,3.775,3.55,3.775,3.6,3.775,1500000,5513750,3.67583333,28.79045,27.07447,28.79045,27.4558,28.79045,196680,28.03415,0.03425
2001-11-22,2001-11-26,0,3.65,3.55,3.675,3.6,3.65,1570000,5722250,3.64474522,27.83713,27.07447,28.02779,27.4558,27.83713,205858,27.79705,0
2001-11-21,2001-11-23,0,3.65,3.475,3.675,3.6,3.65,310000,1125250,3.62983871,27.83713,26.50247,28.02779,27.4558,27.83713,40647,27.68336,0.02098
2001-11-20,2001-11-22,0,3.575,3.475,3.575,3.55,3.575,230000,821000,3.56956522,27.26513,26.50247,27.26513,27.07447,27.26513,30158,27.22368,0
2001-11-19,2001-11-21,0,3.575,3.525,3.6,3.575,3.625,1840000,6623250,3.59959239,27.26513,26.8838,27.4558,27.26513,27.64646,241261,27.45269,-0.01379
2001-11-16,2001-11-20,0,3.625,3.575,3.65,3.625,3.675,3510000,12766750,3.63725071,27.64646,27.26513,27.83713,27.64646,28.02779,460231,27.73989,-0.02027
2001-11-15,2001-11-19,0,3.7,3.5,3.7,3.575,3.7,4330000,15753500,3.63822171,28.21846,26.69314,28.21846,27.26513,28.21846,567749,27.7473,0.03497
2001-11-14,2001-11-16,0,3.575,3.5,3.575,3.55,3.575,290000,1035500,3.57068966,27.26513,26.69314,27.26513,27.07447,27.26513,38025,27.23226,0
2001-11-13,2001-11-15,0,3.575,3.575,3.6,3.55,3.575,300000,1070500,3.56833333,27.26513,27.26513,27.4558,27.07447,27.26513,39336,27.21429,-0.00694
2001-11-12,2001-11-14,0,3.6,3.5,3.6,3.55,3.6,720000,2585750,3.59131944,27.4558,26.69314,27.4558,27.07447,27.4558,94406,27.38959,0
2001-11-09,2001-11-13,0,3.6,3.525,3.6,3.6,3.65,730000,2633500,3.60753425,27.4558,26.8838,27.4558,27.4558,27.83713,95717,27.51326,-0.0069
2001-11-08,2001-11-12,0,3.625,3.6,3.65,3.6,3.625,270000,977500,3.62037037,27.64646,27.4558,27.83713,27.4558,27.64646,35402,27.61115,0.01399
2001-11-07,2001-11-09,0,3.575,3.4,3.6,3.525,3.575,380000,1347500,3.54605263,27.26513,25.93048,27.4558,26.8838,27.26513,49826,27.04436,0.02143
2001-11-06,2001-11-08,0,3.5,3.425,3.575,3.45,3.5,370000,1283500,3.46891892,26.69314,26.12114,27.26513,26.31181,26.69314,48514,26.45609,0.00719
2001-11-05,2001-11-07,0,3.475,3.425,3.5,3.45,3.5,210000,729750,3.475,26.50247,26.12114,26.69314,26.31181,26.69314,27535,26.50247,-0.01418
2001-11-02,2001-11-06,0,3.525,3.425,3.55,3.525,3.55,190000,671250,3.53289474,26.8838,26.12114,27.07447,26.8838,27.07447,24913,26.94401,0.00714
2001-11-01,2001-11-05,0,3.5,3.425,3.5,3.5,3.575,304000,1073000,3.52960526,26.69314,26.12114,26.69314,26.69314,27.26513,39860,26.91892,-0.00709
2001-10-31,2001-11-02,0,3.525,3.525,3.55,3.325,3.525,346000,1170900,3.38410405,26.8838,26.8838,27.07447,25.35848,26.8838,45367,25.80924,0.03676
2001-10-30,2001-11-01,0,3.4,3.35,3.4,3.35,3.425,410000,1383750,3.375,25.93048,25.54914,25.93048,25.54914,26.12114,53759,25.73981,0
2001-10-29,2001-10-31,0,3.4,3.25,3.425,3.325,3.425,210000,713250,3.39642857,25.93048,24.78648,26.12114,25.35848,26.12114,27535,25.90324,-0.0073
2001-10-26,2001-10-30,0,3.425,3.35,3.45,3.425,3.425,130000,445250,3.425,26.12114,25.54914,26.31181,26.12114,26.12114,17046,26.12114,0
2001-10-24,2001-10-29,0,3.425,3.3,3.45,3.325,3.45,3230000,11053750,3.42221362,26.12114,25.16781,26.31181,25.35848,26.31181,423517,26.09989,0.00735
2001-10-23,2001-10-26,0,3.4,3.35,3.425,3.375,3.4,3710000,12611500,3.39932615,25.93048,25.54914,26.12114,25.73981,25.93048,486455,25.92534,0.00741
2001-10-22,2001-10-24,0,3.375,3.275,3.45,3.35,3.375,3670000,12385000,3.3746594,25.73981,24.97715,26.31181,25.54914,25.73981,481210,25.73721,0.01504
2001-10-19,2001-10-23,0,3.325,3.325,3.35,3.2,3.325,410000,1331000,3.24634146,25.35848,25.35848,25.54914,24.40515,25.35848,53759,24.75858,0.02308
2001-10-18,2001-10-22,0,3.25,3.225,3.3,3.25,3.3,220000,723750,3.28977273,24.78648,24.59582,25.16781,24.78648,25.16781,28846,25.08981,-0.02985
2001-10-17,2001-10-19,0,3.35,3.3,3.375,3.275,3.35,500000,1658500,3.317,25.54914,25.16781,25.73981,24.97715,25.54914,65560,25.29747,0.03077
2001-10-16,2001-10-18,0,3.25,3.25,3.275,3.225,3.25,300000,974000,3.24666667,24.78648,24.78648,24.97715,24.59582,24.78648,39336,24.76106,0.00775
2001-10-15,2001-10-17,0,3.225,3.2,3.275,3.225,3.275,440000,1429500,3.24886364,24.59582,24.40515,24.97715,24.59582,24.97715,57693,24.77782,-0.01527
2001-10-12,2001-10-16,0,3.275,3.25,3.325,3.275,3.4,1050000,3506750,3.3397619,24.97715,24.78648,25.35848,24.97715,25.93048,137676,25.47106,-0.02963
2001-10-11,2001-10-15,0,3.375,3.35,3.4,3.375,3.4,1020000,3450000,3.38235294,25.73981,25.54914,25.93048,25.73981,25.93048,133742,25.79589,0
2001-10-10,2001-10-12,0,3.375,3.35,3.4,3.375,3.425,270000,916250,3.39351852,25.73981,25.54914,25.93048,25.73981,26.12114,35402,25.88104,-0.02174
2001-10-09,2001-10-11,0,3.45,3.375,3.45,3.375,3.45,280000,957250,3.41875,26.31181,25.73981,26.31181,25.73981,26.31181,36714,26.07347,0.01471
2001-10-08,2001-10-10,0,3.4,3.375,3.425,3.375,3.425,380000,1293000,3.40263158,25.93048,25.73981,26.12114,25.73981,26.12114,49826,25.95054,-0.02158
2001-10-05,2001-10-09,0,3.475,3.4,3.5,3.375,3.475,710000,2443750,3.44190141,26.50247,25.93048,26.69314,25.73981,26.50247,93095,26.25004,0
2001-10-04,2001-10-08,0,3.475,3.425,3.475,3.425,3.5,306000,1063100,3.47418301,26.50247,26.12114,26.50247,26.12114,26.69314,40123,26.49624,0
2001-10-03,2001-10-05,0,3.475,3.45,3.5,3.475,3.525,304000,1061650,3.49226974,26.50247,26.31181,26.69314,26.50247,26.8838,39860,26.63418,0
2001-09-28,2001-10-04,0,3.475,3.475,3.5,3.475,3.5,584000,2030900,3.47756849,26.50247,26.50247,26.69314,26.50247,26.69314,76574,26.52206,0
2001-09-27,2001-10-03,0,3.475,3.4,3.5,3.4,3.475,500000,1719100,3.4382,26.50247,25.93048,26.69314,25.93048,26.50247,65560,26.22181,0.0146
2001-09-26,2001-09-28,0,3.425,3.275,0,3.3,3.425,830000,2781350,3.3510241,26.12114,24.97715,0,25.16781,26.12114,108829,25.55695,0.03788
2001-09-25,2001-09-27,0,3.3,3.2,3.3,3.225,3.3,940000,3049750,3.24441489,25.16781,24.40515,25.16781,24.59582,25.16781,123253,24.74389,0.02326
2001-09-24,2001-09-26,0,3.225,3.15,3.225,3.1,3.225,1570000,4888250,3.11353503,24.59582,24.02382,24.59582,23.64249,24.59582,205858,23.74572,0.04032
2001-09-21,2001-09-25,0,3.1,3.075,3.15,3.075,3.125,2110000,6587500,3.12203791,23.64249,23.45183,24.02382,23.45183,23.83316,276663,23.81057,-0.02362
2001-09-20,2001-09-24,0,3.175,3.125,3.2,3.15,3.175,450000,1420000,3.15555556,24.21449,23.83316,24.40515,24.02382,24.21449,59004,24.06619,-0.02308
2001-09-19,2001-09-21,0,3.25,3.175,3.275,3.175,3.25,1980000,6316000,3.18989899,24.78648,24.21449,24.97715,24.21449,24.78648,259617,24.32812,0.00775
2001-09-18,2001-09-20,0,3.225,3.125,3.225,3.075,3.225,1650000,5183500,3.14151515,24.59582,23.83316,24.59582,23.45183,24.59582,216348,23.95911,0.032
2001-09-17,2001-09-19,0,3.125,3.05,3.125,3.075,3.125,1650000,5112700,3.09860606,23.83316,23.26116,23.83316,23.45183,23.83316,216348,23.63186,-0.00794
2001-09-14,2001-09-18,0,3.15,3.1,3.15,3.125,3.15,828000,2590000,3.12801932,24.02382,23.64249,24.02382,23.83316,24.02382,108567,23.85618,0
2001-09-13,2001-09-17,0,3.15,3.05,3.15,3.15,3.2,288000,918850,3.19045139,24.02382,23.26116,24.02382,24.02382,24.40515,37763,24.33233,0.01613
2001-09-12,2001-09-14,0,3.1,3.05,3.1,3.2,3.2,160000,512000,3.2,23.64249,23.26116,23.64249,24.40515,24.40515,20979,24.40515,-0.03125
2001-09-11,2001-09-13,0,3.2,3.175,3.225,3.2,3.225,568000,1822850,3.20924296,24.40515,24.21449,24.59582,24.40515,24.59582,74476,24.47564,-0.00775
2001-09-10,2001-09-12,0,3.225,3.175,3.225,3.175,3.225,280000,897000,3.20357143,24.59582,24.21449,24.59582,24.21449,24.59582,36714,24.43239,0
2001-09-07,2001-09-11,0,3.225,3.2,3.225,3.175,3.225,560000,1804500,3.22232143,24.59582,24.40515,24.59582,24.21449,24.59582,73427,24.57539,-0.00769
2001-09-06,2001-09-10,0,3.25,3.2,3.25,3.25,3.325,370000,1215000,3.28378378,24.78648,24.40515,24.78648,24.78648,25.35848,48514,25.04414,-0.02256
2001-09-05,2001-09-07,0,3.325,3.225,3.325,3.275,3.325,380000,1250000,3.28947368,25.35848,24.59582,25.35848,24.97715,25.35848,49826,25.08753,0.00758
2001-09-04,2001-09-06,0,3.3,3.225,3.325,3.225,3.35,252000,834800,3.31269841,25.16781,24.59582,25.35848,24.59582,25.54914,33042,25.26466,-0.02222
2001-09-03,2001-09-05,0,3.375,3.3,3.375,3.375,3.4,72000,243300,3.37916667,25.73981,25.16781,25.73981,25.73981,25.93048,9441,25.77159,0
2001-08-31,2001-09-04,0,3.375,3.3,3.375,3.375,3.55,904000,3155450,3.49054204,25.73981,25.16781,25.73981,25.73981,27.07447,118532,26.621,-0.0625
2001-08-30,2001-09-03,0,3.6,3.625,0,3.5,3.625,141000,498175,3.53315603,27.4558,27.64646,0,26.69314,27.64646,18488,26.946,0.01408
2001-08-29,2001-08-31,0,3.55,3.5,3.575,3.375,3.55,790000,2673500,3.38417722,27.07447,26.69314,27.26513,25.73981,27.07447,103585,25.8098,0.0365
2001-08-28,2001-08-30,0,3.425,3.275,3.425,3.35,3.425,698000,2340650,3.35336676,26.12114,24.97715,26.12114,25.54914,26.12114,91522,25.57482,0.02239
2001-08-27,2001-08-29,0,3.35,3.3,3.35,3.15,3.375,526000,1747000,3.32129278,25.54914,25.16781,25.54914,24.02382,25.73981,68969,25.33021,0.00752
2001-08-24,2001-08-28,0,3.325,3.325,3.35,3.1,3.35,790000,2561250,3.24208861,25.35848,25.35848,25.54914,23.64249,25.54914,103585,24.72615,0.03101
2001-08-23,2001-08-27,0,3.225,3.2,3.25,3.075,3.225,1300000,4100250,3.15403846,24.59582,24.40515,24.78648,23.45183,24.59582,170456,24.05462,0.032
2001-08-22,2001-08-24,0,3.125,3.125,3.15,2.95,3.15,640000,1947050,3.04226563,23.83316,23.83316,24.02382,22.4985,24.02382,83917,23.20217,0.05042
2001-08-21,2001-08-23,0,2.975,2.95,3.075,2.9,2.975,140000,412250,2.94464286,22.68916,22.4985,23.45183,22.11717,22.68916,18357,22.45764,0.02586
2001-08-20,2001-08-22,0,2.9,2.875,2.95,2.875,2.9,260000,753500,2.89807692,22.11717,21.9265,22.4985,21.9265,22.11717,34091,22.1025,0
2001-08-17,2001-08-21,0,2.9,2.875,3,2.9,2.95,282000,826050,2.92925532,22.11717,21.9265,22.87983,22.11717,22.4985,36976,22.34029,-0.01695
2001-08-16,2001-08-20,0,2.95,2.95,3,2.95,2.975,370000,1099250,2.97094595,22.4985,22.4985,22.87983,22.4985,22.68916,48514,22.65825,-0.0084
2001-08-15,2001-08-17,0,2.975,2.95,3,2.975,3.1,480000,1458000,3.0375,22.68916,22.4985,22.87983,22.68916,23.64249,62938,23.16583,-0.00833
2001-08-14,2001-08-16,0,3,2.95,3.05,2.975,3.1,630000,1904750,3.0234127,22.87983,22.4985,23.26116,22.68916,23.64249,82606,23.05839,-0.04
2001-08-13,2001-08-15,0,3.125,3.1,3.125,3.125,3.15,320000,1002750,3.13359375,23.83316,23.64249,23.83316,23.83316,24.02382,41958,23.8987,-0.01575
2001-08-10,2001-08-14,0,3.175,3.1,3.2,3.15,3.2,480000,1526750,3.18072917,24.21449,23.64249,24.40515,24.02382,24.40515,62938,24.25818,-0.0155
2001-08-09,2001-08-13,0,3.225,3.2,3.225,2.975,3.225,1472000,4596450,3.12258832,24.59582,24.40515,24.59582,22.68916,24.59582,193008,23.81476,0.05911
2001-08-08,2001-08-10,0,3.075,2.9,3.1,2.925,3.075,520000,1550750,2.98221154,23.22303,21.90139,23.41183,22.0902,23.22303,68854,22.52227,0.025
2001-08-07,2001-08-09,0,3,2.925,3,2.95,3.025,280000,833000,2.975,22.65661,22.0902,22.65661,22.279,22.84542,37075,22.46781,0
2001-08-06,2001-08-08,0,3,2.9,3,2.975,3.05,220000,661000,3.00454545,22.65661,21.90139,22.65661,22.46781,23.03422,29131,22.69094,-0.04
2001-08-03,2001-08-07,0,3.125,3.075,3.175,3.125,3.15,290000,910250,3.1387931,23.60064,23.22303,23.97825,23.60064,23.78944,38399,23.70481,-0.01575
